original_contract_address,gas_original,gas_reexecute,deploy_time,total_number_re_execution,success_re_execution,re_execution_time,function_count,source_code_length,patch_time,bytecode_size,increased_bytecode_size,re_execution_time_original,re_execution_time_patched,total_gas_original,total_gas_re_execute
0x2ae3dd4b7631e189edb6d643dd5d555601417712,142971,157452,355,22,22,68,56,1495,0.528652668,6502,305,0,0,0,0
0x2cc7Ab9504d4B861923994A3C3F4b9903bc0591B,146185,178783,355,29,29,91,17,367,0.6999969482,6096,208,0,0,0,0
0x2f137249ca719c66ffaa9cd761e40f00f915cf04,65654,85345,356,4,4,35,1,46,0.0571103096,461,37,0,0,0,0
0x3eac787c8ff4dc07bf030b0ee953548e41bc2b10,130576,148768,356,142,142,578,22,26,0.07306337357,4334,168,0,0,0,0
0x022B91f8574165A688ACbE71e6B418A0d5c24608,102575,123390,356,3,3,21,1,46,0.08773803711,4514,36,0,0,0,0
0x02bb269a69ba3b24fd716c96d37b94baa0b51ab5,66220,86120,356,9,9,50,1,46,0.08773803711,477,38,0,0,0,0
0x04a9026530d85e9403c483133c3ff05431f6ad53,171886,206992,356,151,151,584,19,396,0.08880519867,4185,252,0,0,0,0
0x2f38ef202dff55f24b666b3ee3741e4f776f726f,118193,142986,356,28,28,138,1,39,0.0897667408,458,38,0,0,0,0
0x2ee016ef1dad4362eea9bae986179bab3b24f5f4,119182,143738,356,42,42,151,17,388,0.09772443771,6476,239,0,0,0,0
0x03c7ede283bbbfe716918e395333090256a110e2,121449,158068,356,3,3,20,1,46,0.09870529175,6664,36,0,0,0,0
0x3F5d6c6F94b9544b40f4deCA6a027d6aDAa83ac9,103427,119775,356,14,14,50,1,39,0.1208782196,475,33,0,0,0,0
0x2fbde8685f556eb367863fb0ccf206a60a3298de,75070,84849,356,3,3,26,1,39,0.1419196129,475,34,0,0,0,0
0x2ced6bd58b8ce559f456f646e757bc2abb32bf21,47794,65625,356,16,16,86,1,46,0.1754760742,472,34,0,0,0,0
0x037c0147d328c3a58179b10cf89e4295b3c05623,38751,63285,356,200,200,831,61,664,0.2387800217,10205,482,0,0,0,0
0x3e4c87bf57d48935d1643A7b8a3383B928B040de,35702,53100,356,20,20,81,35,1437,0.332618475,7430,160,0,0,0,0
0x04a6de2c649f84b7bb5ad42a98562a99f578405c,49678,76968,356,2,2,28,15,212,0.4549026489,2102,113,0,0,0,0
0x3dddcf24a8cfbc603a213e772ef07f4f44270ba5,45985,71873,356,112,112,541,42,1714,0.5213570595,2280,239,0,0,0,0
0x2d939816bbfbe89c3054eda5787f336e33005784,115672,138291,356,161,161,695,21,301,0.6458759308,3621,130,0,0,0,0
0x029CfEFb366874F85885A97CA45D30138c2883ed,104296,136795,357,27,27,144,1,39,0.05677866936,465,35,0,0,0,0
0x3e748c847b4c8333c2621e51ca1d9cb2c7e76d77,81318,100088,357,48,48,197,1,39,0.07438659668,470,34,0,0,0,0
0x3e9f18563a337dbd1ecb087e64fe68954d64b80a,104660,124055,357,231,231,1055,1,39,0.07438659668,475,35,0,0,0,0
0x046607fe815dde53aaa3256a12f549d627c9d40d,71963,91872,357,4,4,31,1,46,0.08240890503,484,38,0,0,0,0
0x2fd4bcfc2c2836967f5847a3b74fe25060dc972f,75267,87271,357,122,122,512,16,373,0.08501768112,6034,252,0,0,0,0
0x3cbd36026ef665c6ffbdcc3b14d9345e5c2825ce,127463,152556,357,4,4,33,1,46,0.08773803711,154,33,0,0,0,0
0x3CD1D1F7f6f6F9b3e26956A31f15db6B9Cefc0dA,216177,244350,357,18,18,65,1,46,0.08773803711,479,38,0,0,0,0
0x4d76ed54a411646f92a5e924f85ad914e6f36b5e,94199,111807,357,17,17,88,20,383,0.1008939743,4274,208,0,0,0,0
0x3DdCE3B9E6b4E6800aBB211F5Dcb023Bfefc6d1a,40282,46460,357,58,58,227,20,382,0.1457777023,6945,256,0,0,0,0
0x2b96aa61bc2908244965b721003e1b04a5e3d997,47680,78519,357,6,6,67,42,1086,0.2763726711,4628,200,0,0,0,0
0x2d91b4a05502be6849358f10c2f1251489e1be54,959623,1069780,357,39,39,153,44,1277,0.3531723022,8855,257,0,0,0,0
0x2ddD3F0A111266B0e36e9D0F09aB706a3DBF3FFa,45572,62129,357,3,3,15,20,295,0.6330013275,6258,160,0,0,0,0
0x2d7bf2e70F3D1bA191780D90EED614145B2ce1F3,44245,60167,357,17,17,72,42,1093,2.345323563,6291,216,0,0,0,0
0x3d26daf20bb13b34c27c8b7be2df2eb3703dab51,75206,108829,358,2,2,26,9,75,0.0141043663,1004,74,0,0,0,0
0x2de157ab36a079ab227f1d2d3ff178bf4751c66d,141662,162360,358,71,71,265,1,39,0.06855392456,475,35,0,0,0,0
0x3d3f0b6b36b96fd1b38a92e16b1c012943e1f0f8,139218,173949,358,3,3,21,1,39,0.07402038574,473,33,0,0,0,0
0x2e434f7ac4ca81349ce7f95df3abb63120e9c6f4,81008,94772,358,10,10,52,1,39,0.07438659668,470,35,0,0,0,0
0x3ce42ce11b5585574508c931580045662c686863,89291,99277,358,51,51,195,1,39,0.07438659668,471,33,0,0,0,0
0x2aed890cec048adeaeb334cb1f28892d4a760cb1,122610,147174,358,8,8,82,1,39,0.08368492126,465,36,0,0,0,0
0x3f4e31ebca3f092fefda6f158c056e83935f719d,84858,94115,358,2,2,10,1,46,0.08773803711,621,37,0,0,0,0
0x4c9f26675c4929898a7f46d9d78cdAf805d3A3EF,145866,163787,358,4,4,21,1,46,0.08773803711,491,35,0,0,0,0
0x3f5db780b7edc81eb04fc2e8dc1646996b7790f2,68573,84791,358,54,54,219,1,46,0.1062970161,481,34,0,0,0,0
0x4e77234831c9f70a4ef54d038bcd8e835a07bdd9,47817,54793,358,5,5,41,1,46,0.110206604,495,42,0,0,0,0
0x4e10b52e6d78a2cde834fca42ca5a9a06a3c0c73,45616,52797,358,275,275,1010,22,324,0.1129009724,4291,239,0,0,0,0
0x2f25eA915811f23Be33e0910a2dc8Ff43E4Ce14A,46013,52242,358,31,31,161,30,581,0.1258707047,4779,256,0,0,0,0
0x2f5dA4C9B996cDa69A9d118Fc8f0f6737032f0d0,46813,70626,358,136,136,471,54,1281,0.1390967369,6637,305,0,0,0,0
0x02FcB7eb09A2fc40FC67Aa622622c01B1cA6f430,45829,57977,358,885,885,3240,62,1605,0.1495571136,7316,410,0,0,0,0
0x3f10d41b40a90d4402b8b3b700b9d6c62cf110be,44203,62283,358,38,38,145,62,1591,0.4288566113,7269,319,0,0,0,0
0x2db22ff8c22aa7ffb9970448b3a68c6c5b2c90ee,76341,85965,358,49,49,176,52,1290,0.4521832466,7391,352,0,0,0,0
0x3f3985dfb083129C0D2D11863dBB551058705370,90570,109431,358,93,93,314,17,370,0.7939338684,6507,262,0,0,0,0
0x2cc662cfe15f34c63812eb19b183c6c53924fe33,195422,237097,358,67,67,247,18,379,0.8132457733,6585,272,0,0,0,0
0x3E09A90fB04dcfc58C3533101257D652BC50195c,49133,67770,358,17,17,87,30,597,1.138687134,5168,328,0,0,0,0
0x4d40bd6e8334b210d17c95e7e506676a11a6e785,154239,184976,358,2,2,21,38,1316,2.823829651,10872,424,0,0,0,0
0x3ded0F4f1c060722489A88bb9a566F194d62E828,85321,111100,359,26,26,115,20,296,0.05069732666,4111,167,0,0,0,0
0x2f0e8185ecd58e0b4e16352d512c747df87401ce,144329,172737,359,5,5,20,1,39,0.07438659668,468,36,0,0,0,0
0x2d2ce56a775bc2c3d47201a5d704ab7a5165f3c3,444360,505280,359,6,6,28,1,39,0.07438659668,651,35,0,0,0,0
0x02f675824eb0c05558143ad54b1f08defb601460,53908,78935,359,7,7,91,18,382,0.08290410042,6590,248,0,0,0,0
0x2abf303005fabede59c8132a1a8e95dee08e4b9a,144551,173471,359,334,334,1118,1,46,0.08986949921,471,36,0,0,0,0
0x3f1a96f866d894ea067f109e6ac840829a8d4f63,94724,113566,359,6,6,53,1,46,0.09744906425,489,34,0,0,0,0
0x2df2788e6803ecbecbc0d4088ebb231a2dd86f5d,85416,103743,359,2,2,8,1,46,0.09870529175,474,36,0,0,0,0
0x2fc1fb66cf1dd44f0f195c3c32bdb5d30494a377,135617,155993,359,3,3,30,1,46,0.09870529175,466,38,0,0,0,0
0x4d3fbedcb3f2d373cbffa0670584bee8ed3db731,76269,95248,359,5,5,25,1,46,0.09870529175,478,34,0,0,0,0
0x2c00871312137cb8ebb5741ca9141d01a2811e5e,80638,97391,359,22,22,95,1,46,0.09964847565,612,33,0,0,0,0
0x3ef14f0842e9d8523080c658d4fe208332a24a9d,170850,190414,359,3,3,28,1,46,0.1058006287,470,33,0,0,0,0
0x2ff5eb190248718f0b5599f2808377a9e03cb4cb,46152,52893,359,2,2,21,1,39,0.111579895,476,35,0,0,0,0
0x2d501470bc4646efacdb3f0f62c4ae6beff74f9a,156936,174673,359,19,19,100,20,395,0.115853548,540,312,0,0,0,0
0x044BF4F6990adCE23aD28bC9A5257E2bD3C70591,47952,73661,359,68,68,266,1,46,0.1406657696,476,36,0,0,0,0
0x4e1628a9042bec12b2fba4fc964a38b5308dfe25,44815,64382,359,32,32,148,42,1219,0.3548765182,5945,272,0,0,0,0
0x2fa4c80ecd004eec9d3bf5fb11ab829c0796ee83,213975,235372,359,209,209,980,62,1598,0.5720849037,7314,452,0,0,0,0
0x3ecd05ea8eaa07be534589d315cb2e6f83cd78e8,60159,70930,359,1,1,7,1,39,0.6616449356,460,35,0,0,0,0
0x2eaabfc21a7a519bc474878eb5c44fcb6e54b3bf,59428,88622,359,200,200,842,18,367,1.487493515,596,272,0,0,0,0
0x2ec12f7afc6c73af079bd4c1f6d9b42d8a8f5266,168260,193801,359,33,33,131,47,1645,3.137588501,7558,408,0,0,0,0
0x2e9919ebb447fcfb095fd9f4d4ebcc2a265523cb,109548,127820,360,2,2,18,1,39,0.07438659668,466,33,0,0,0,0
0x4e36161e6ce86a05eed046557ad91c66b4be395e,79509,93982,360,5,5,26,1,39,0.07438659668,460,38,0,0,0,0
0x02c71c293261832df05cf23ac59865a1fab6405b,103532,129373,360,4,4,21,1,46,0.09870529175,472,36,0,0,0,0
0x023b5fd2a3a9c972d256b34997626028633186be,44095,67469,360,12,12,66,1,46,0.1128673553,472,35,0,0,0,0
0x2ca48ed4bd5a951108a3a4ae07feec6314a99236,121238,135168,360,7,7,44,28,563,0.1150581837,4433,262,0,0,0,0
0x4ca7688913beeb7f9303494c20c814ca1847faf6,195978,224785,360,3,3,24,1,46,0.1227815151,472,38,0,0,0,0
0x4d58d29bee635b50edd9a8c4101b13e79be662c5,100559,118006,360,3,3,12,1,46,0.1425743103,484,38,0,0,0,0
0x4dcd37c57839fd652be5e6490f0994eb76d3d45b,100208,124817,360,4,4,28,8,48,0.150513649,558,74,0,0,0,0
0x03AE0cadF76F76019290B2a6B267B13E63f95073,77920,86418,360,21,21,94,1,39,0.1580715179,461,34,0,0,0,0
0x3f84ef052f93492a75fae40a147678cc11aa4693,47283,62235,360,13,13,83,1,46,0.1708507538,471,35,0,0,0,0
0x2e761f6b0b9f9a5ba500ca0c645cd01a46c1b668,28819,31700,360,2,2,19,51,947,0.2867093086,11134,652,0,0,0,0
0x3e13EB3D940C3fF4149E72652Dfc96eD4a7Bc180,48236,66419,360,1,1,11,39,80,0.4535191059,8807,452,0,0,0,0
0x2f4D8441affA748167C53528519b2329c7455C23,54814,70783,360,22,22,90,30,584,1.113891602,8886,288,0,0,0,0
0x022A859775b5380f1f65e653b2F7fc13aEC97B7E,46413,76039,360,43,43,237,30,581,1.662254333,7546,256,0,0,0,0
0x4d2f63c0e05603bb5bf213b4839140787493f6a2,38851,59654,360,429,429,2149,50,1204,2.296447754,5636,392,0,0,0,0
0x02153cE115cbB861710ff94fcd569d42f8134BaF,93877,109100,360,4,4,40,31,593,4.241466522,5075,304,0,0,0,0
0x4D6C4Bc28668701534ab2C21addD64376ee15e47,387599,436615,361,3,3,34,1,46,0.05483627319,482,34,0,0,0,0
0x2d2e5675ecfd2b59914167a257d35a91322a8358,76928,105997,361,8,8,36,21,302,0.07434082031,4197,144,0,0,0,0
0x3f7f17fb99d734b42b8c01ed0c8d2b5745b1bf0b,57293,85443,361,24,24,87,1,46,0.07677078247,479,37,0,0,0,0
0x2db4878f56b6134a198ba47be450e469217d9116,46383,70486,361,21,21,107,1,46,0.07677078247,463,36,0,0,0,0
0x2bc8f4dd784253ceb886b8c1b9205afeeff355fa,213975,235372,361,9,9,56,40,407,0.0830411911,6897,184,0,0,0,0
0x3cab0886832efff6648e25021f112c542de12c1f,87886,103965,361,1,1,6,1,39,0.08368492126,7016,38,0,0,0,0
0x3e63268053a91647cea6e4702bda187e7c90e1cc,196186,222126,361,34,34,176,1,39,0.08368492126,465,33,0,0,0,0
0x0497bdc358517bdeb2962284a85c561ab83d6c33,110635,137801,361,3,3,15,1,46,0.08773803711,466,33,0,0,0,0
0x02dda27ebeeeb7f4b1402f3a11010dde44182615,64357,72706,361,7,7,45,1,46,0.09870529175,155,34,0,0,0,0
0x024C0B3761b163457E1B61709A576AeBD99e7C1E,39761,59673,361,13,13,68,1,46,0.09870529175,157,38,0,0,0,0
0x2cC44baE48e2a1296Ad5F1BeD00c4c776F17d1f7,47581,70672,361,6,6,43,30,588,0.1094350815,277,320,0,0,0,0
0x3DdFB417235dee184eDB9B1114315b4525FE9f60,95318,108547,361,44,44,173,31,596,0.1102347374,4864,382,0,0,0,0
0x3e5d88cc259ef17efb23131f765fc2eb2813f8f4,152702,172555,361,11,11,57,1,46,0.1294188499,154,35,0,0,0,0
0x2B4989ad817aD6D2AaC6D11783ED87Baab068ac5,76272,101028,361,74,74,385,1,46,0.1316070557,155,34,0,0,0,0
0x2C4aa7f0cB2E73F18BFAb6664a78c3Ce746Be146,106370,117239,361,4,4,26,1,46,0.1425743103,473,34,0,0,0,0
0x2abd9acf130ef2eddd44f48e933c462e504b6b0f,37903,59876,362,3,3,28,1,46,0.04249572754,550,36,0,0,0,0
0x2AE389c9775126092A0b4900BDAAb8fD275335a9,129223,153260,362,6,6,38,26,26,0.05578994751,4140,240,0,0,0,0
0x4c71d470B48C35D8D0C9E11Bb8C62E60a6d1C7d0,215246,243046,362,3,3,14,1,39,0.07438659668,476,34,0,0,0,0
0x2a2ee2724881a33bafd8137f31c9331688c2398c,154840,185927,362,20,20,92,2,448,0.0768661499,975,39,0,0,0,0
0x2BBeb487D911d5D4418A16462E80EFa9AEb03EDB,118249,145992,362,10,10,47,1,39,0.08368492126,485,33,0,0,0,0
0x3ff7ad48e17c15b313ccc24e334f6d07c158d645,107977,118774,362,56,56,175,1,39,0.08368492126,474,38,0,0,0,0
